Id;Name;AccountClassNumber;AccountClassName;AccountGroupNumber;AccountGroupName;Standard
3522;Fakturerade frakter, export;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;TRUE
3530;Fakturerade tull- och speditionskostnader m.m.;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;TRUE
3540;Faktureringsavgifter;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;TRUE
3541;Faktureringsavgifter, EU-land;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;TRUE
3542;Faktureringsavgifter, export;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;TRUE
3550;Fakturerade resekostnader;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;FALSE
3560;Fakturerade kostnader till koncernföretag;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;FALSE
3561;Fakturerade kostnader till moderföretag;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;FALSE
3562;Fakturerade kostnader till dotterföretag;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;FALSE
3563;Fakturerade kostnader till andra koncernföretag;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;FALSE
3570;Fakturerade kostnader till intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;FALSE
3590;Övriga fakturerade kostnader;3;Rörelsens inkomster/intäkter;35;Fakturerade kostnader;FALSE
3600;Rörelsens sidointäkter (gruppkonto);3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;TRUE
3610;Försäljning av material;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3611;Försäljning av råmaterial;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3612;Försäljning av skrot;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3613;Försäljning av förbrukningsmaterial;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3619;Försäljning av övrigt material;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3620;Tillfällig uthyrning av personal;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3630;Tillfällig uthyrning av transportmedel;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3670;Intäkter från värdepapper;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3671;Försäljning av värdepapper;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3672;Utdelning från värdepapper;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3679;Övriga intäkter från värdepapper;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3680;Management fees;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3690;Övriga sidointäkter;3;Rörelsens inkomster/intäkter;36;Rörelsens sidointäkter;FALSE
3700;Intäktskorrigeringar (gruppkonto);3;Rörelsens inkomster/intäkter;37;Intäktskorrigeringar;FALSE
3710;Ofördelade intäktsreduktioner;3;Rörelsens inkomster/intäkter;37;Intäktskorrigeringar;FALSE
3730;Lämnade rabatter;3;Rörelsens inkomster/intäkter;37;Intäktskorrigeringar;TRUE
3731;Lämnade kassarabatter;3;Rörelsens inkomster/intäkter;37;Intäktskorrigeringar;FALSE
3732;Lämnade mängdrabatter;3;Rörelsens inkomster/intäkter;37;Intäktskorrigeringar;FALSE
3740;Öres- och kronutjämning;3;Rörelsens inkomster/intäkter;37;Intäktskorrigeringar;TRUE
3750;Punktskatter;3;Rörelsens inkomster/intäkter;37;Intäktskorrigeringar;FALSE
3751;Intäktsförda punktskatter (kreditkonto);3;Rörelsens inkomster/intäkter;37;Intäktskorrigeringar;FALSE
3752;Skuldförda punktskatter (debetkonto);3;Rörelsens inkomster/intäkter;37;Intäktskorrigeringar;FALSE
3790;Övriga intäktskorrigeringar;3;Rörelsens inkomster/intäkter;37;Intäktskorrigeringar;FALSE
3800;Aktiverat arbete för egen räkning (gruppkonto);3;Rörelsens inkomster/intäkter;38;Aktiverat arbete för egen räkning;TRUE
3840;Aktiverat arbete (material);3;Rörelsens inkomster/intäkter;38;Aktiverat arbete för egen räkning;FALSE
3850;Aktiverat arbete (omkostnader);3;Rörelsens inkomster/intäkter;38;Aktiverat arbete för egen räkning;FALSE
3870;Aktiverat arbete (personal);3;Rörelsens inkomster/intäkter;38;Aktiverat arbete för egen räkning;FALSE
3900;Övriga rörelseintäkter (gruppkonto);3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;TRUE
3910;Hyres- och arrendeintäkter;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3911;Hyresintäkter;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3912;Arrendeintäkter;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3913;Frivilligt momspliktiga hyresintäkter;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;TRUE
3914;Övriga momspliktiga hyresintäkter;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3920;Provisionsintäkter, licensintäkter och royalties;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3921;Provisionsintäkter;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3922;Licensintäkter och royalties;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3925;Franchiseintäkter;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3940;Orealiserade negativa/positiva värdeförändringar på säkringsinstrument;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;TRUE
3950;Återvunna, tidigare avskrivna kundfordringar;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3960;Valutakursvinster på fordringar och skulder av rörelsekaraktär;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;TRUE
3970;Vinst vid avyttring av immateriella och materiella anläggningstillgångar;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;TRUE
3971;Vinst vid avyttring av immateriella anläggningstillgångar;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3972;Vinst vid avyttring av byggnader och mark;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3973;Vinst vid avyttring av maskiner och inventarier;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3980;Erhållna offentliga bidrag;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;TRUE
3981;Erhållna EU-bidrag;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3985;Erhållna statliga bidrag;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3987;Erhållna kommunala bidrag;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3988;Erhållna offentliga bidrag för personal;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3989;Övriga erhållna offentliga bidrag;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3990;Övriga ersättningar, bidrag och intäkter;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3991;Konfliktersättning;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3992;Erhållna skadestånd;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3993;Erhållna donationer och gåvor;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3994;Försäkringsersättningar;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3995;Erhållet ackord på skulder av rörelsekaraktär;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3996;Erhållna reklambidrag;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3997;Sjuklöneersättning;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3998;Återbäring av överskott från försäkringsföretag;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
3999;Övriga rörelseintäkter;3;Rörelsens inkomster/intäkter;39;Övriga rörelseintäkter;FALSE
4000;Inköp av varor från Sverige;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;40;Inköp av varor och material;TRUE
4200;Sålda varor VMB;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;42;Inköp av varor och material;TRUE
4211;Sålda varor positiv VMB 25 %;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;42;Inköp av varor och material;TRUE
4212;Sålda varor negativ VMB 25 %;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;42;Inköp av varor och material;TRUE
4400;Momspliktiga inköp i Sverige;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;44;Inköp av varor och material;TRUE
4415;Inköpta varor i Sverige, omvänd skattskyldighet, 25 % moms;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;44;Inköp av varor och material;TRUE
4416;Inköpta varor i Sverige, omvänd skattskyldighet, 12 % moms;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;44;Inköp av varor och material;FALSE
4417;Inköpta varor i Sverige, omvänd skattskyldighet, 6 % moms;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;44;Inköp av varor och material;FALSE
4425;Inköpta tjänster i Sverige, omvänd skattskyldighet, 25 % moms;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;44;Inköp av varor och material;FALSE
4426;Inköpta tjänster i Sverige, omvänd skattskyldighet, 12 %;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;44;Inköp av varor och material;TRUE
4427;Inköpta tjänster i Sverige, omvänd skattskyldighet, 6 %;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;44;Inköp av varor och material;TRUE
4500;Övriga momspliktiga inköp;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4515;Inköp av varor från annat EU-land, 25 %;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4516;Inköp av varor från annat EU-land, 12 %;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4517;Inköp av varor från annat EU-land, 6 %;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4518;Inköp av varor från annat EU-land, momsfri;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4531;Inköp av tjänster från ett land utanför EU, 25 % moms;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4532;Inköp av tjänster från ett land utanför EU, 12 % moms;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4533;Inköp av tjänster från ett land utanför EU, 6 % moms;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4535;Inköp av tjänster från annat EU-land, 25 %;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4536;Inköp av tjänster från annat EU-land, 12 %;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4537;Inköp av tjänster från annat EU-land, 6 %;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4538;Inköp av tjänster från annat EU-land, momsfri;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4545;Import av varor, 25 % moms;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4546;Import av varor, 12 % moms;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4547;Import av varor, 6 % moms;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;45;Inköp av varor och material;TRUE
4600;Legoarbeten och underentreprenader (gruppkonto);4;Utgifter/kostnader för varor, material och vissa köpta tjänster;46;Legoarbeten, underentreprenader;TRUE
4700;Reduktion av inköpspriser (gruppkonto);4;Utgifter/kostnader för varor, material och vissa köpta tjänster;47;Reduktion av inköpspriser;TRUE
4730;Erhållna rabatter;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;47;Reduktion av inköpspriser;FALSE
4731;Erhållna kassarabatter;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;47;Reduktion av inköpspriser;FALSE
4732;Erhållna mängdrabatter (inkl. bonus);4;Utgifter/kostnader för varor, material och vissa köpta tjänster;47;Reduktion av inköpspriser;FALSE
4733;Erhållet aktivitetsstöd;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;47;Reduktion av inköpspriser;FALSE
4790;Övriga reduktioner av inköpspriser;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;47;Reduktion av inköpspriser;FALSE
4900;Förändring av lager (gruppkonto);4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;TRUE
4910;Förändring av lager av råvaror;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;TRUE
4920;Förändring av lager av tillsatsmaterial och förnödenheter;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;TRUE
4940;Förändring av produkter i arbete;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;TRUE
4944;Förändring av produkter i arbete, material och utlägg;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;FALSE
4945;Förändring av produkter i arbete, omkostnader;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;FALSE
4947;Förändring av produkter i arbete, personalkostnader;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;FALSE
4950;Förändring av lager av färdiga varor;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;TRUE
4960;Förändring av lager av handelsvaror;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;TRUE
4970;Förändring av pågående arbeten, nedlagda kostnader;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;TRUE
4974;Förändring av pågående arbeten, material och utlägg;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;FALSE
4975;Förändring av pågående arbeten, omkostnader;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;FALSE
4977;Förändring av pågående arbeten, personalkostnader;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;FALSE
4980;Förändring av lager av värdepapper;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;FALSE
4981;Sålda värdepappers anskaffningsvärde;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;FALSE
4987;Nedskrivning av värdepapper;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;FALSE
4988;Återföring av nedskrivning av värdepapper;4;Utgifter/kostnader för varor, material och vissa köpta tjänster;49;Förändring av lager, produkter i arbete och pågående arbeten;FALSE
5000;Lokalkostnader (gruppkonto);5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5010;Lokalhyra;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;TRUE
5011;Hyra för kontorslokaler;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5012;Hyra för garage;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5013;Hyra för lagerlokaler;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5020;El för belysning;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;TRUE
5030;Värme;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;TRUE
5040;Vatten och avlopp;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;TRUE
5050;Lokaltillbehör;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5060;Städning och renhållning;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;TRUE
5061;Städning;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5062;Sophämtning;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5063;Hyra för sopcontainer;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5064;Snöröjning;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5065;Trädgårdsskötsel;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5070;Reparation och underhåll av lokaler;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;TRUE
5090;Övriga lokalkostnader;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5098;Övriga lokalkostnader, avdragsgilla;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5099;Övriga lokalkostnader, ej avdragsgilla;5;Övriga externa rörelseutgifter/ kostnader;50;Lokalkostnader;FALSE
5100;Fastighetskostnader (gruppkonto);5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5110;Tomträttsavgäld/arrende;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5120;El för belysning;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;TRUE
5130;Värme;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;TRUE
5131;Uppvärmning;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5132;Sotning;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5140;Vatten och avlopp;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;TRUE
5160;Städning och renhållning;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;TRUE
5161;Städning;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5162;Sophämtning;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5163;Hyra för sopcontainer;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5164;Snöröjning;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5165;Trädgårdsskötsel;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5170;Reparation och underhåll av fastighet;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;TRUE
5190;Övriga fastighetskostnader;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5191;Fastighetsskatt/fastighetsavgift;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5192;Fastighetsförsäkringspremier;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5193;Fastighetsskötsel och förvaltning;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5198;Övriga fastighetskostnader, avdragsgilla;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5199;Övriga fastighetskostnader, ej avdragsgilla;5;Övriga externa rörelseutgifter/ kostnader;51;Fastighetskostnader;FALSE
5200;Hyra av anläggningstillgångar (gruppkonto);5;Övriga externa rörelseutgifter/ kostnader;52;Hyra av anläggningstillgångar;TRUE
5210;Hyra av maskiner och andra tekniska anläggningar;5;Övriga externa rörelseutgifter/ kostnader;52;Hyra av anläggningstillgångar;FALSE
5211;Korttidshyra av maskiner och andra tekniska anläggningar;5;Övriga externa rörelseutgifter/ kostnader;52;Hyra av anläggningstillgångar;FALSE
5212;Leasing av maskiner och andra tekniska anläggningar;5;Övriga externa rörelseutgifter/ kostnader;52;Hyra av anläggningstillgångar;FALSE
5220;Hyra av inventarier och verktyg;5;Övriga externa rörelseutgifter/ kostnader;52;Hyra av anläggningstillgångar;FALSE
5221;Korttidshyra av inventarier och verktyg;5;Övriga externa rörelseutgifter/ kostnader;52;Hyra av anläggningstillgångar;FALSE
5222;Leasing av inventarier och verktyg;5;Övriga externa rörelseutgifter/ kostnader;52;Hyra av anläggningstillgångar;FALSE
5250;Hyra av datorer;5;Övriga externa rörelseutgifter/ kostnader;52;Hyra av anläggningstillgångar;FALSE
5251;Korttidshyra av datorer;5;Övriga externa rörelseutgifter/ kostnader;52;Hyra av anläggningstillgångar;FALSE
5252;Leasing av datorer;5;Övriga externa rörelseutgifter/ kostnader;52;Hyra av anläggningstillgångar;FALSE
5290;Övriga hyreskostnader för anläggningstillgångar;5;Övriga externa rörelseutgifter/ kostnader;52;Hyra av anläggningstillgångar;FALSE
5300;Energikostnader (gruppkonto);5;Övriga externa rörelseutgifter/ kostnader;53;Energikostnader;TRUE
5310;El för drift;5;Övriga externa rörelseutgifter/ kostnader;53;Energikostnader;FALSE
5320;Gas;5;Övriga externa rörelseutgifter/ kostnader;53;Energikostnader;FALSE
5330;Eldningsolja;5;Övriga externa rörelseutgifter/ kostnader;53;Energikostnader;FALSE
5340;Stenkol och koks;5;Övriga externa rörelseutgifter/ kostnader;53;Energikostnader;FALSE
5350;Torv, träkol, ved och annat träbränsle;5;Övriga externa rörelseutgifter/ kostnader;53;Energikostnader;FALSE
5360;Bensin, fotogen och motorbrännolja;5;Övriga externa rörelseutgifter/ kostnader;53;Energikostnader;FALSE
5370;Fjärrvärme, kyla och ånga;5;Övriga externa rörelseutgifter/ kostnader;53;Energikostnader;FALSE
5380;Vatten;5;Övriga externa rörelseutgifter/ kostnader;53;Energikostnader;FALSE
5390;Övriga energikostnader;5;Övriga externa rörelseutgifter/ kostnader;53;Energikostnader;FALSE
5400;Förbrukningsinventarier och förbrukningsmaterial (gruppkonto);5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;FALSE
5410;Förbrukningsinventarier;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;TRUE
5411;Förbrukningsinventarier med en livslängd på mer än ett år;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;FALSE
5412;Förbrukningsinventarier med en livslängd på ett år eller mindre;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;FALSE
5420;Programvaror;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;TRUE
5430;Transportinventarier;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;FALSE
5440;Förbrukningsemballage;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;FALSE
5460;Förbrukningsmaterial;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;TRUE
5480;Arbetskläder och skyddsmaterial;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;FALSE
5490;Övriga förbrukningsinventarier och förbrukningsmaterial;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;FALSE
5491;Övriga förbrukningsinventarier med en livslängd på mer än ett år;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;FALSE
5492;Övriga förbrukningsinventarier med en livslängd på ett år eller mindre;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;FALSE
5493;Övrigt förbrukningsmaterial;5;Övriga externa rörelseutgifter/ kostnader;54;Förbrukningsinventarier och förbrukningsmaterial;FALSE
5500;Reparation och underhåll (gruppkonto);5;Övriga externa rörelseutgifter/ kostnader;55;Reparation och underhåll;TRUE
5510;Reparation och underhåll av maskiner och andra tekniska anläggningar;5;Övriga externa rörelseutgifter/ kostnader;55;Reparation och underhåll;FALSE
5520;Reparation och underhåll av inventarier, verktyg och datorer m.m.;5;Övriga externa rörelseutgifter/ kostnader;55;Reparation och underhåll;FALSE
5530;Reparation och underhåll av installationer;5;Övriga externa rörelseutgifter/ kostnader;55;Reparation och underhåll;FALSE
5550;Reparation och underhåll av förbrukningsinventarier;5;Övriga externa rörelseutgifter/ kostnader;55;Reparation och underhåll;FALSE
5580;Underhåll och tvätt av arbetskläder;5;Övriga externa rörelseutgifter/ kostnader;55;Reparation och underhåll;FALSE
5590;Övriga kostnader för reparation och underhåll;5;Övriga externa rörelseutgifter/ kostnader;55;Reparation och underhåll;FALSE
5600;Kostnader för transportmedel (gruppkonto);5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;TRUE
5610;Personbilskostnader;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;FALSE
5611;Drivmedel för personbilar;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;TRUE
5612;Försäkring och skatt för personbilar;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;TRUE
5613;Reparation och underhåll av personbilar;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;TRUE
5615;Leasing av personbilar;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;TRUE
5616;Trängselskatt, avdragsgill;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;FALSE
5619;Övriga personbilskostnader;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;FALSE
5620;Lastbilskostnader;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;FALSE
5630;Truckkostnader;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;FALSE
5640;Kostnader för arbetsmaskiner;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;FALSE
5650;Traktorkostnader;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;FALSE
5660;Motorcykel-, moped- och skoterkostnader;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;FALSE
5670;Båt-, flygplans- och helikopterkostnader;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;FALSE
5690;Övriga kostnader för transportmedel;5;Övriga externa rörelseutgifter/ kostnader;56;Kostnader för transportmedel;FALSE
5700;Frakter och transporter (gruppkonto);5;Övriga externa rörelseutgifter/ kostnader;57;Frakter och transporter;TRUE
5710;Frakter, transporter och försäkringar vid varudistribution;5;Övriga externa rörelseutgifter/ kostnader;57;Frakter och transporter;FALSE
5720;Tull- och speditionskostnader m.m.;5;Övriga externa rörelseutgifter/ kostnader;57;Frakter och transporter;FALSE
5730;Arbetstransporter;5;Övriga externa rörelseutgifter/ kostnader;57;Frakter och transporter;FALSE
5790;Övriga kostnader för frakter och transporter;5;Övriga externa rörelseutgifter/ kostnader;57;Frakter och transporter;FALSE
5800;Resekostnader (gruppkonto);5;Övriga externa rörelseutgifter/ kostnader;58;Resekostnader;TRUE
5810;Biljetter;5;Övriga externa rörelseutgifter/ kostnader;58;Resekostnader;TRUE
5820;Hyrbilskostnader;5;Övriga externa rörelseutgifter/ kostnader;58;Resekostnader;TRUE
5830;Kost och logi;5;Övriga externa rörelseutgifter/ kostnader;58;Resekostnader;FALSE
